"das_id","contents_name","sub_title","broadcast_date","details","category","type","still_flag","dougaflag","act_id","url","first_release_date","versionno","domestic"
"D0009010352_00000","ドラマスペシャル　海の群星",,1988,"昭和20年代まで、沖縄には海ンチュと呼ばれる漁師たちがいた。海ンチュには10歳の少年を、わずかな契約金で年季奉公させる「雇い子」と呼ばれる制度があった。貧しさゆえに売られた少年たちは、親方の下で厳しく","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010352_00000",1988-11-12T20:00:00,1,0
"D0009010360_00000","連続テレビ小説　青春家族","第１回",1989,"デパートで20年働き続けた団塊世代の母と、漫画家志望の娘。母娘のぶつかり合い、父の単身赴任、恋愛、一人暮らしなど、さまざまな出来事や人との出会いによって、異なる世代の女性2人がお互いを理解し成長してい","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010360_00000",1989-04-03T08:15:00,1,0
"D0009010361_00000","連続テレビ小説　和っこの金メダル","第１回",1989,"昭和30年代。高校でバレーボール部のエースとして活躍した秋津和子。大阪の就職先でもバレーボールに打ち込むが、不況のため部は解散。それでもくじけず、地域医療の道へと進む。“東洋の魔女”のような名選手には","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010361_00000",1989-10-02T08:15:00,2,0
"D0009010362_00000","ドラマスペシャル　山頭火　何でこんなに淋しい風ふく　",,1989,"大正から昭和初期にかけて、漂泊と放浪に生きた自由律俳句の巨人・種田山頭火。酒に溺れ、妻子と別れ、日々死を見つめる放浪の生活。句作に懸ける情熱と自由への憧れ、苦悩を、珠玉の俳句をちりばめて描く映像詩。（","連続ドラマ,特集","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010362_00000",1989-11-03T19:50:00,1,0
"D0009010370_00000","連続テレビ小説　凜凜と","第１回",1990,"ラジオもなかった大正時代。富山県・魚津の農家に生まれた畠山幸吉は、富山湾に浮かぶ「しんきろう」をヒントに、電気映像（テレビジョン）の開発を志す。上京して大学の理工科で学び、英国へ留学、テレビの開発に情","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010370_00000",1990-04-02T08:15:00,1,0
"D0009010371_00000","連続テレビ小説　京、ふたり","第１回",1990,"130年続く老舗の京漬物店。跡取り娘・中村愛子のもとに、幼い頃に別れた母が18年ぶりに帰ってきた。店を切り盛りするしゅうとやしゅうとめに口うるさく言われながらも、けなげに店になじもうとする母。長年離れ","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010371_00000",1990-10-01T08:15:00,2,0
"D0009010372_00000","大河ドラマ　翔ぶが如く","薩摩藩　お家騒動","1989-1990","幕末から明治の変革の時代。西郷隆盛と大久保利通の友情と対立を軸に、近代国家づくりに奔走した人々を描いた。全体を幕末編と明治編の2部で構成した。語りやセリフに薩摩言葉を積極的に導入し話題になった。原作：","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010372_00000",1990-01-07T19:20:00,3,0
"D0009010373_00000","ＮＨＫスペシャル　ニューウェーブドラマ　ネコノトピア　ネコノマニア","ニューウェーブドラマ　「ネコノトピア　ネコノマニア」",1990,"登校拒否の高校生・頼子は、夜に家を抜けては駅の伝言板に「猫」という名前で思いを書きつづっていた。そんな瞬間、自分でないものに変身した気になっていた。ある夜、頼子は校庭を走る高校生・治と出会う。治は子犬","特集,ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010373_00000",1990-05-02T22:00:00,1,0
"D0009010379_00000","連続テレビ小説　君の名は","第１部　第１回",1991,"昭和20年5月。激しい空襲の中、東京・有楽町で運命的に出会った氏家真知子と後宮春樹。半年後に数寄屋橋で再会する約束をして別れたが、思い合いながらも再会がかなわない2人に、さまざまな不幸が襲いかかる。昭","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010379_00000",1991-04-01T08:15:00,1,0
"D0009010380_00000","大河ドラマ　太平記","青春","1990-1991","鎌倉幕府を滅亡させ、建武政権に背いて室町幕府の初代将軍となった足利尊氏の生涯を中心に描いた。尊氏に人間的な弱さを巧みに描きこみ、表舞台の歴史を生きた人物以外にも、無名の多くの庶民の感情や行動をすくい上","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010380_00000",1991-01-06T20:00:00,1,0
"D0009010381_00000","ドラマ愛の詩　のんのんばあとオレ","第１回",1991,"妖怪の話を教えてくれた「のんのんばあ」と少年の心温まる物語。怖いけれど、どこか懐かしくカワイイ妖怪たちとの触れ合い・・・。漫画家・水木しげるの原作を基に、山陰の街に育ち、夢と不思議と冒険に満ちた子ども","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010381_00000",1991-08-19T19:30:00,1,0
"D0009010382_00000","ドラマ　新十津川物語","明治編　第１部　北へ行く旅人たち",1991,"東京でＯＬをしている檜山ユカリ（斉藤由貴）は、高祖母（祖母の祖母）にあたる「中崎フキさんを讃える会」の案内をもらい、北海道の新十津川町へ。その席でユカリは「フキさんの若い頃そっくり」と言われる。１８８","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010382_00000",1991-10-05T19:30:00,1,0
"D0009010383_00000","ＮＨＫスペシャル　ニューウェーブドラマ　音・静かの海に眠れ","ニューウェーブドラマ　音・静かの海に眠れ",1991,"京都に住む盲目の老人と彼の心を癒やす「幻の音」を東京で探す孫娘。２人が交わす「音の手紙」を軸に描く。２０代の若手ディレクターが、若者を対象にした新しいドラマ表現へ挑戦した「ニューウエーブドラマ」の一つ","特集,ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010383_00000",1991-06-23T21:00:00,0,0
"D0009010387_00000","連続テレビ小説　おんなは度胸","第１回",1992,"バブル期の温泉ブームに乗り遅れた関西の老舗温泉旅館「はなむら」の後妻に入った山代玉子。女将（おかみ）として奮闘するが、四面楚歌で主導権争いも絶えない。旅館のために尽力する玉子の姿は、義理の娘の心に変化","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010387_00000",1992-04-06T08:15:00,1,0
"D0009010388_00000","大河ドラマ　信長 KING OF ZIPANGU","１　ジパング","1991-1992","天下統一を目指し戦国の乱世を駆け抜けた織田信長。勇猛果敢な戦国武将でありながら、政治家、文化人としても最先端を走った信長の生涯と激動の時代を描いた。信長と深く関わったポルトガル人宣教師・ルイス・フロイ","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010388_00000",1992-01-05T19:20:00,2,0
"D0009010389_00000","金曜ドラマ　腕におぼえあり","第１回　用心棒稼業",1992,"「よろずもめごと仲裁」の用心棒家業を始めた青江又八郎が、舞い込む依頼を解決。豪快な殺陣（たて）に人情も絡め、人気を呼んだ。主人公の青江又八郎は、村上弘明の当たり役の一つになった。原作は藤沢周平の「用心","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010389_00000",1992-04-10T19:30:00,1,0
"D0009010390_00000","土曜ドラマ　チロルの挽歌","前編　再会",1992,"山田太一の脚本で実現した、高倉健の数少ないＴＶドラマ主演作。鉄道会社の技術部長・立石は、テーマパーク「チロリアンワールド」の建設責任者に任命され、北海道の田舎町へと単身赴任するが、そこには自分と娘を捨","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010390_00000",1992-04-11T20:00:00,1,0
"D0009010400_00000","連続テレビ小説　ええにょぼ","第１回",1993,"京都出身の新人医師・宇佐美悠希は、新婚早々、故郷に近い舞鶴の大学付属病院への赴任が決まり、夫とは別居婚になってしまう。離婚の危機に直面しつつも、悠希は上司・高柳方人から医師として大事なことを教わり、医","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010400_00000",1993-04-05T08:15:00,1,0
"D0009010401_00000","連続テレビ小説　かりん","第１回",1993,"1948（昭和23）年、信州諏訪。老舗みそ店の一人娘・小森千晶は、男女共学となった新制高校に入学。同級生の女友達や偏見を持たない男子生徒と出会う。戦後の混乱の中、同級生たちとの友情や恋を大切にしながら","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010401_00000",1993-10-04T08:15:00,1,0
"D0009010402_00000","大河ドラマ　琉球の風","第１部　海の王国","1992-1993","17世紀初頭、薩摩の侵攻で苦難に陥った琉球王国が舞台。近代琉球の発展に尽くす主人公・啓泰と琉球舞踊家の弟・啓山を中心に、若者たちの人間模様を描いた。大河ドラマ初の半年間放送。総集編の一部を沖縄言葉で放","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010402_00000",1993-01-10T20:00:00,1,0
"D0009010403_00000","大河ドラマ　炎立つ","北の埋み火",1993,"蝦夷地と呼ばれた東北の都・平泉に君臨した奥州藤原氏の四代にわたる興亡。平安時代前期の朝廷と奥羽の関わりから、奥州合戦で奥州藤原氏が滅亡するまでを描いた。撮影のオープンセットは終了後「歴史公園えさし藤原","大河ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010403_00000",1993-07-04T21:00:00,1,0
"D0009010404_00000","金曜時代劇　清左衛門残日録","第１回　昏ルルニ未ダ遠シ",1993,"東北の小藩（しょうはん）での用人を隠居した三屋清左衛門は、手慰みに日々の出来事や心情を日記として記し始めた。その日記「残日録（ざんじつろく）」を基に物語は展開していく。藤沢周平原作の小説をドラマ化し、","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010404_00000",1993-04-02T19:30:00,2,0
"D0009010405_00000","土曜ドラマ　私が愛したウルトラセブン","１　夢で逢った人々",1992,"１９６０年代、円谷プロを舞台に、ウルトラセブンに夢を託した若者たちの青春グラフィティ。「ウルトラセブン」の撮影が始まって１か月。交通事故で脚本家の赤井が死亡、アンヌ役の弘子も重症という突然の知らせが入","ドラマ","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010405_00000",1993-02-13T20:00:00,6,1
"D0009010413_00000","連続テレビ小説　ぴあの","第１回",1994,"童話作家を目指す21歳の桜井ぴあのは、4人姉妹の末っ子。男手一つで娘たちを育てた父や長女には反対されているが、ぴあのは夢をあきらめない。大阪・天満を舞台に、20代から30代まで世代の異なる4人姉妹の仕","連続テレビ小説","program",0,3,,"https://www2.nhk.or.jp/archives/tv60bin/detail/index.cgi?das_id=D0009010413_00000",1994-04-04T08:15:00,1,0
